id,review,rating,label,review_length,word_count
14685926470,"mềm da tay, tay mình bị bong cậy tay, hở, bôi không bị rát thích",5,positive,64,15
67541276544,"Lần đầu mua thử, nên chưa biết sản phẩm ntnao. Đã sử dụng kcn của hãng OK nên mua cả bộ về dùng. Nhưng lần này nhận hàng rất thất vọng trong khâu đóng hàng. Hàng hãng nổi tiếng nhưng đóng hàng móp méo. K có bảo vệ chống sóc cho đơn hàng. Mở hộp ra k có nắp phụ đậy.",3,negative,265,61
74354226492,"Bao bì:đẹp  Mua hàng trên mạng mà k nghĩ là mua được cái máy sấy tóc chất lượng vậy luôn á. chế độ sấy phù hợp theo yêu cầu tóc mỏng hay dày.Cho shop 10đ , nếu có nhu cầu chắc chắn quay lại ủng hộ shop tiếp",4,positive,206,48
72185127403,"Đặt shop tphcm mà giao từ Bắc ninh, quá chậm hết giờ",3,negative,52,12
77690285973,Shop quảng cáo tặng 1 máy làm sữa hạt nhưng k có,1,negative,48,12
91074423477,"Đóng gói hàng cẩn thận, giao hàng nhanh chóng, ship hàng giao hàng nhiệt tình",5,positive,77,15
75324629770,"có 2 chế độ, mik tóc dày dài mà sấy khoảng 10’ là khô đc 85% r nên mik thấy ok giá hợp túi tiền ko đồi j thêm tuyệt vời",5,positive,119,31
90553776239,Báo sh ko nhận dc hàng nh ko nhận dc hỗ trợ,1,negative,43,12
82050430545,"Âm thanh:ổn Thiết kế:ổn Kết nối:ổn  Đã nhận, thiếu mã kích hoạt Nebula Buds, nghe dịch được mấy câu tiếng anh đã yêu cầu mua bản quyền phần mềm.",3,negative,144,29
13585466062,Công dụng:tránh thai  hàng mình nhận rui mua phòng thân chưa sử dụng nma hộp cuti đóng gói cũng cẩn thận ạ,5,positive,106,22
45321490579,"Shop giao 1 lon mà móp nguyên 2 chỗ trong khi chống sốc kỹ càng, chứng tỏ lon đã móp vẫn gửi cho mình. Lười ko hoàn hàng",1,negative,120,28
89987817874,Đóng hàng không cẩn thận hộp rách tơi tả. Thế này mà mấy ngày mới tới nơi thì bụng hết cả nươc giặt. Shop nên chú ý khâu đóng gói cần cẩn thận hơn,3,negative,146,34
85769566896,"Bao bì:okk Mẹo:okk Kinh nghiệm sử dụng:okk  sp ok lắm á, chất lượng ok nên mua nha, shipper thân thiện",5,positive,102,20
91311782313,Làm sạch gàu:da thấy quảng cáo nhiều về sản phẩm nên thử chuyển qua Hương thơm:mui hương nước hoa dễ chịu,5,positive,105,21
13995257318,"Chưa rõ chất lượng sản phẩm chính hãng không? Vị nhạt dễ uống, có điều mùi sữa không thơm như trước đây",3,negative,103,22
85747432835,"Kinh nghiệm sử dụng:1 lần Hiệu ứng làm đẹp:dưỡng ẩm Bao bì:đựợc  Chất son như nước không lên màu, màu lên nham nhở, chất lượng quá tệ. Cứ ngở là hàng fake ko. Ko nên mua",1,negative,169,36
75362649576,Đóg gói siêu siêu tệ k dám quấng bịch chốg sốc nưa tới toàn bể vỡ bực bội vô cùng,1,negative,81,20
68665384718,Cảm giác như bị lừa vậy. Nhắn tin thì bảo tại mình không mua hàng đúng cái được tặng quà gì đó. Nếu vậy thì để cái hình ảnh mua 1 tặng quà kia làm gì vậy :))))),1,negative,160,38
10923178604,"Công dụng:rửa mặt Mùi hương:ko mùi Dành cho da:dầu  Sử dụng tốt, rửa xong k bị căng da mặt, da mịn sau khi rửa",5,positive,110,24
40947956394,"Lợi ích:dầu gội sạch gầu Bao bì:đẹp giống quảng cáo  Giao hàng nhanh, nhưng không có hàng khuyến mãi như hình đăng quảng cáo vậy shop",3,negative,133,26
34779016116,"kem thơm nhắm, thấm nhanh, ko bị quá dính, giá siêu rẻ nên mua nha",5,positive,66,15
43561111768,"Kinh nghiệm sử dụng:sử dụng 2 lần/1 ngày Hương thơm:không mùi Bao bì:đơn giản  Cảm nhận đầu tiên là shop làm việc nhanh vừa đặt cái hôm sau đc nhận hàng luôn, nhận hàng thì thấy đóng gói sơ sài :)) shop lớn như vậy nhưng đóng gói cực kì ẩu luôn. Sữa rửa mặt hãng simple này lần đầu mình sử dụng nhưng cảm thấy vô cùng tệ, không tạo bọt không sạch không như lời review 🙂‍↕️",1,negative,372,79
22666274007,Vỡ mất mấy hộp sữa. Deal 2 thùng đâm ra ship bê mệt nghỉ bị vỡ mất 3 gói đi lau rửa mệt luôn,5,negative,92,24
10729965093,Mình hỏi shop đơn này có khuyến mãi hay k shop k trả lời. Mà giao tới k có km. Thật chán cho shop. Vì mình mua trong tg km,1,negative,122,30
15971646556,Nhận hàng sữa bị thủng chảy ra thùng,2,negative,36,8
81690825242,"Lợi ích:kiểm soát dầu tốt giảm mụn khá ổn áp  Xài simple lâu rồi, xài rất tốt giảm mụn khá kiềm dầu tốt giá học sinh, sinh viên",4,positive,127,28
43564516262,"Kinh nghiệm sử dụng:nhanh Lợi ích:như công dụng đc nêu trên sp Bao bì:ổn  Em đã nhận được hàng , dầu gội thơm , đặt SD và cũng mún thử túyt quà tặng , nhưng e không có ạ . Xem bình luận khác ,người khác được nhận quà , còn em thì không ạ .  Thất vọng",3,negative,250,58
81172241956,"Cảm giác hàng bị trộn hàng dỏm vào, mình dùng hộp đầu tiên thấy miếng bông mỏng, dão, form cũng xộc xệch. Mình cứ nghĩ nó như vậy nhưng sài qua tới hộp thứ 2 sài chắc tay, chất lượng hơn nhiều. Nhìn 2 miếng bông là thấy rõ",1,negative,222,49
31421972557,"Chất lượng sản phẩm:được Độ tuổi sử dụng:all  Cho shop 3 sao vì trên sp nói tặng quà chai 14g, đặt xong k có tặng quà, mn có mua thì đặt khi nào quà hiện lên kèm quà tặng hãy đặt, kem k mùi, dưỡng ẩm",3,positive,199,46
15933221313,"Hương vị:Ngọt Bao bì/Mẫu mã:Giống quảng cáo  Video mang tính chất nhận xu ạ, nhưng hàng giống hình nhé, mua được giảm giá nên cũng đỡ ạ",5,positive,135,27
12018605931,Sản phẩm như mẫu nha...dùng thấy ok lắm luôn. Tẩy trang cũng khá sạch đến 80% luôn. Nên mua nhaaa lần sau ủng hộ shop tiếp,5,positive,122,26
66017411557,Thấy để tặng quà mà không có,3,negative,28,7
15556926880,"Thùng móp méo sữa đổ tùm lum , sữa hư chua bốc mùi",1,negative,50,13
16645424908,"Sữa đểu , quá đểu , con mình uống bị nhiễm khuẩn đường ruột",1,negative,59,14
15825288573,"Sgip hàng thì lâu khỏi nói, hàng ko đóng gói luôn móp hết hộp sữa",3,negative,65,15
83435802979,Giao hàng thiếu ko xử lý cho KH,1,negative,31,8
16326643048,Sữa bị bể bật nắp văng sữa tùm lum. Khâu bọc sản phẩm không kĩ. Tính mua về dành cho bé uống. Mà bật nắp kiểu này thì phải uống ngay không hư. Mà không biết tới lúc uống hết còn đủ hạn sử dụng không. Hết sức bực mình,1,negative,216,50
85589374903,Xài k hợp nên pass lẹ 200k lh zalo mình 0977509059,2,negative,50,11
79120482627,"Mua lúc Shopee sale nên được tặng thêm kem chống nắng, sửa rửa mặt dịu nhẹ",5,positive,74,16
84400406705,"Nhận được hàng hơi thất vọng vì đặt đơn hàng nhiều mà không nhận được quà như shop quảng cáo, hỏi shop thì shop nói phải vô đơn để bấm mua kèm dea shok, đáng lẽ shop phải hướng dẫn người mua trước khi đặt hàng chứ nhận hàng rồi mới hướng dẫn, thường mình mua ở các shop khác thì quà tặng sẽ đi theo đơn luôn nên mình cũng không biết là phải bấm vô mua kèm như shop nói",3,negative,368,82
11184247779,Hàng cận date. Quá tệ,1,negative,21,5
16646933135,Dùng thích Ra mình là da khô dùng cảm giác cũng thấy phù hợp Không bị bết mà da vẫn đảm bảo được độ ẩm So với các loại HA đang nổi đình nổi đám hiện nay của Hàn Quốc thì mình thấy em Loreal này cũng vẫn chân ái hơn nhiều,5,positive,220,52
15186367079,"K hiểu kiểu gì khui seal xong để tủ lạnh tầm 2-3 ngày chưa kịp uống hết là hư rồi , mua hẳn 4hộp liền , quá chán",1,negative,112,28
19196007822,"Mình không hiểu sao 1 hãng sữa có tiếng như vậy mà đi giao hàng như thế này cho khách. Nhận hàng mở ra 1 đống giấy carton + 1 bịch túi thơm. Mình đặt sữa chứ ko phải túi thơm. Mình tin tưởng hãng vì cũng có shopee mall nên mới đặt. Vậy mà nhận được cục hàng như vậy. Hàng thì giao trễ, phải chờ đợi rồi khi nhận hàng thì ko có hộp sữa nào cả.",1,negative,342,79
63218081870,Kinh nghiệm sử dụng:hài lònggg Làm đẹp:hài lònggg Hương thơm:hài lònggg  Hài lòngggg Tốttt Tốt Totot,3,positive,100,16
84173086142,"Giao hàng nhanh, đây là lần thứ 5 mình mua sản phẩm",5,positive,51,12
13327994250,Công dụng:Tốt  Cần ghi rõ hộp 10c hay 3 cái. Chứ km mà 49k cho 3 cái còn đắt hơn Durex.,2,negative,87,21
78053971148,"Kinh nghiệm sử dụng:Ms mua dùng thử lần đầu Làm đẹp:Mọi loại tóc Bao bì:Đẹp  H.ảnh và video chỉ mang tính chất nhận xu thôi nha mn  Theo mik thấy thì chất kem đc nha, thơm mùi đào lắm mn, cần t/gian dài ms thấy rõ hiệu quả của sp 🤗",5,positive,231,51
12648832097,"Chất liệu:cotton bamboo Màu sắc:trắng đen xanh Đúng với mô tả:giống hình ảnh của sản phẩm  Giá cả hợp lý, đóng gói cẩn thận, lần sau sẽ tiếp tục ủng hộ shop",5,positive,156,32
87500416447,"Hình ảnh và video chỉ mang tjnsh chất nhận xu, giao hàng nhanh, mùi thơm",5,positive,72,15
80212043611,Đóng hàng chán  Giao hàng thì chậm,1,negative,34,7
80390650702,"Đã dùng nhiều lần. Chất kem mát, mùi thơm. Sẽ ủng hộ shop tiếp.",5,positive,63,14
87548866734,"Giao hàng nhanh, đóng gói sản phẩm chắc chắn, chất lượng phù hợp với giá tiền",5,positive,77,16
14125323601,"Đáng ra mình bom đơn này nhưng phải nhận để đánh giá và cảnh báo mọi ng về mall này. 2/2 mình có đặt 2 đơn 4tr và 2tr, đơn 4tr gồm 8 lon sữa 800g thì ko được kiểm hàng mà giao cái thùng chắc chứa được 2 lon. May hôm đó mình có ở nhà nhận hàng thấy bất thường nên ko nhận, chớ mà ông bà bé k biết nhận xong khui ra ko quay video lại chắc mất toi mấy triệu. Nhắn shop soạn hàng giao lại thì đổ lỗi cho shopee và ko hỗ trợ gì cả( giống như đưa ra deal hời xong khách đặt mua nhiều lại giao thiếu hàng, giống lừa đảo vậy). Cảnh báo mọi ng  cảnh giác nhận hàng từ shop này khi khui hàng nên quay video lại chớ nếu có bị thiếu thì cũng k được hỗ trợ gì đâu. Cho con uống hết đợt sữa này chắc cạch mặt enfa luôn.",1,negative,705,164
11824152386,"Đúng với mô tả:đúng Chất liệu:ok Màu sắc:đúng với đơn hàng  Hàng đóng gói 2 lớp, rất chắc chắn. Mẫu mã đẹp. Mặc vừa vặn và thoả mái. Mọi người nên mua. Cho shop 5 sao nhé!",5,positive,171,37
73256803307,"không nhận dc sản phẩm tặng, sản phẩm thì bị bể, khiếu nại thì ráng kéo dài thời gian, lần đầu cũng như lần cuối mua shop này",1,negative,125,28
16904012017,"Bao bì/Mẫu mã:giá sp lúc xem và lúc thanh toán khác nhau , quà tặng mang tính chất đánh đố khách hàng khó nhận được quà lắm",1,negative,123,27
87754006369,Chê nha. Lên màu ko chuẩn,2,negative,25,6
73983597943,"Giao hành nhanh, đóng gói cẩn thận, giao đầy đủ hàng. Cocoon thì khỏi chê ròi 🫶🏻 mãi iuu. Date xa",5,positive,97,21
15535521487,Khuyến mãi vali vs hộp mà không nhận được,1,negative,41,9
16205554352,"Hương vị:có  mùi chua Bao bì/Mẫu mã:nát bét  ướt hết  Quá  dở  tệ,  đóng gói  kém,  vc  thì  quăng quật hàng  vỡ  rồi  bốc  mùi  chua,  thật sự  thấy  thất vọng",1,negative,160,31
85388248542,Hình ảnh chỉ mang tính chất nhận xu nhưng quần áo nhận đc rất đẹp đã mua và đây là lần 2 mua lại,5,positive,96,24
44899187848,Đóng gói kỹ mua lần 2 rồi san đc gia tốt nên rát hài lòng sẽ ung ho,5,positive,67,18
74991299439,Sữa đóng gói rất kém v sơ sài.  Tung sua ra ngoài hôpk méo mó ảnh hưởng chất lượng sữa,1,negative,86,20
73801938436,"Gội xong thấy tóc đặc biệt khô, không được mượt, hình ảnh và vd chủ mang tính chất nhận xu",2,negative,90,20
83672255617,Giao hàng nhanh chóng đóng gói khá cẩn thận giao hàng đúng loại,5,positive,63,13
87449471487,"Hộp ko có bao kính hay bất kì tem gì bên ngoài, giống như là đã bị khui hộp",3,negative,75,19
33377174177,"Đã nhận được hàng, sản phẩm rất ok, đúng mẫu mã, giao hàng thân thiện, săn được giá sale rất ok luôn, lần sau ủng hộ shop nửa",5,positive,125,28
86328532189,Đặt 4 thùng ít đường mà giao lộn 1 thùng có đường 170ml .nhầm là nhầm thế nào được cố tình nhét chứ gì nữa bấm trả hàng thì k tới lấy lỗ của người ta mấy chục ngàn .làm ăn kiểu đó .mua theo combo dễ gì nhầm lẫn kiểu đó được,1,negative,223,53
53534972089,"Lợi ích:dầu gội  Lừa dối khách hàng, trong hình có tặng kèm quà tặng ,nhưng mà shop gửi cho khách thì không có",1,negative,110,23
87237578643,"Sữa dinh dưỡng dutch Lady thơm ngon bổ dưỡng con mình rất thích và uống mỗi ngày, tháng nào cũng vài thùng cho con",5,positive,114,24
15216142026,"Công dụng:ok Độ bền màu:ok  Giao hàng nhanh đóng gói giá kỉ, đầy đủ sản phẩm được khuyến mãi nhiều quà, lần sau sẽ ủng hộ shop",5,positive,126,27
66982602199,"Kinh nghiệm sử dụng:không biết Mẹo:chua dung Hương thơm:co  Mua lần đầu nên không biết chống nắng có ok không, giao hàng nhanh, có quà tặng kèm khi ship về thì lại không có hơi thất vọng",5,negative,186,37
84942521257,Hộp đến tay hơi móp méo nhẹ mong là khôbg ảnh hưởng đến chất lượng bên trong.,5,positive,77,17
24388544090,Goi hàng cân thân khi nào cần sẽ quay lại ủng hộ shop mọi người ủng hộ shop nha,5,positive,79,19
13221883590,"Canh sale săn được deal còn tặng thêm 1 chai nhỏ 30ml nữa. Dầu dưỡng mùi thơm lắm, thơm mùi nước hoa, giữ mùi trên tóc mình được 1-2h lận. Chai thuỷ tinh cầm chắc tay, mới dùng được 2 lần thấy không bị bết tóc. Brand bình dân mà chất lượng như dị tiếc là không mua sớm hơn.",4,positive,273,60
53367208907,"Khâu đóng gói cực kỳ ẩu tả. Chỉ có hộp giấy và 1 tờ chống sốc đã bị xì hết không khí, 3 lớn sữa nhận đc móp méo ko thành hình gì. Tôi chủ quan như nhiều lần mua hàng ở Shopee nên ko mở ra kiểm tra, Sau 1 tuần khui hộp cảm thấy rất bực mình. Shop Mail mà quá cẩu thả.",1,negative,266,65
59412188508,Bị bục 1 bịch. Shop nên đóng chống sốc dày hơn.,5,negative,47,11
90053542692,"Cấp ẩm:cap am tot Kết cấu:min Hương thơm:huong kem  nen mua nha moi nguoi, ne thu va trai nghiệm sản phẩm này , tui đã mua lại 3-4 lần rồi",5,positive,138,30
91520707653,Màu sắc:khas chuaanr Chất liệu:chua bitw Kích thước:sieu nho  Đóng gói sơ sài huhu,3,negative,82,14
82310722986,Made in Chine. Bộ đôi dầu gội xả L’oreal 440ml. Sau thời gian dùng mình sẽ quay lại đánh giá sau,4,positive,96,21
16215253959,Công dụng:cạo râu Mùi hương:ko  shop đóng gói cẩn thận.. chuẩn bị hàng nhanh.. máy cạo râu mini như mô tả.. cảm ơn shop,5,positive,119,24
13872844828,"Hương vị:ít đường Bao bì/Mẫu mã:đúng  Đã nhận được hàng, shop đóng gói cẩn thận, giao đúng mẫu đặt. Hình ảnh chỉ mang tính chất nhận xu",5,positive,135,27
48968546849,"phản hồi quá chậm, ngày 6/6 đã gửi mã đơn hàng cùng thông tin nhiều lần sau khi đc trúng minigame, cskh đã xác nhận sẽ gửi quà sau 50-65 ngày (chưa hiểu quy trình gửi quà kiểu gì mà tận 2 tháng sau), bỏ qua coi như có như ko có ko chờ đợi, hôm nay 15/6 lại hỏi lại mã đơn hàng là gì? lạy trời 9 ngày trôi qua r còn hỏi mã đơn là gì, là đã đọc tin nhắn xác nhận gì chưa hay cứ làm như cái máy vậy? trúng mini game cũng ko báo là phải chủ động inbox và quà sẽ gửi riêng, nhận hàng trong sự bất ngờ hoang mang, lên live hỏi thì nv thái độ trịch thượng nói như kiểu KH bị ngu",1,negative,571,134
19196484559,"Công dụng:dep da Mùi hương:thơm Dành cho da:khô  Mình đã tích chọn quà tẩy trang và crum chiết nhỏ, nhưng khi nhận hàng về lại ko có. Nói thì shop bảo do mình ko tích, quá vớ vẩn. Mua bao nhiêu lần rồi, mà quá trời tệ",1,negative,217,47
73047886196,Làm đẹp:ok Kinh nghiệm sử dụng:chưa dùng Bao bì:quá sơ sài dập vỡ  Bên đóng hàng quá sơ sài  Tưởng shop mall mà hàng gói cho khách không có nổi cái hộp  Gói vào trong cái bìa cắt ra là sao  Mọi người đừng nên mua  Không baoh có lần sau nữa,1,negative,239,52
82553828871,Sạc không được chán luôn,1,negative,24,5
31863686596,Bao bì:chắc chắn đẹp  Sản phẩm khá là ok shop tư vấn nhiệt tình nói chung giá cả hợp lí nên mua nha mn,5,positive,102,24
78701467255,"Mình mua hàng của shop 3 lần, hết 2 lần giao hàng móp méo. Mặc dù là Shopee Mall nhưng cách giải quyết cực kì tệ. Mình mua combo 2 lon sữa, shop đóng gói bọc chống sốc rất kĩ nhưng khi mở ra thì có 1 lon bị móp thì liệu là shop cố tình gửi sữa móp cho mình, mình nt báo cho shop thì bắt mình đợi 5 ngày không hề phản hồi không giải quyết và đến khi mình nhắn lại hỏi thì chỉ nói do mình không có video khui hàng nên không giải quyết. Shopee mall nhưng cách làm việc chậm trễ, bỏ sữa móp vào giao cho khách sau đó không bồi thường để khách phải chịu trách nhiệm vì không có video, quá tệ.",1,negative,587,132
76842706648,"Dùng 3 Năm nay rồi, giờ thì mua hộ cả gia đình người thân Dùng cùng. Mùi thơm dễ chịu.",5,positive,86,20
42250943264,"Phù hợp với loại da:phù hợp với mọi loại da Mùi hương:mùi thơm nhẹ Công dụng:dưỡng sáng, dịu da  Làm mát da",5,positive,107,22
78359100622,đóng gói xứng đáng 1 sao,1,negative,24,6
87576358667,"Gió:majnh nhưng các mức gió hoàn toàn giống nhau, mức mạnh cũng như mức nhẹ ko quá khác biết Chức năng:nóng lạnh cũng ko khác biệt, 3 mức mà độ nống gần nư bằng nhau",3,negative,165,35
15442770154,"Sữa ngon,đủ số lượng,mình ở xa mà shop giao ko bể bịch nào,đóng gói rất cẩn thận,mình rất hài lòng.",5,positive,99,20
89921931198,Độ mỏng:dc Hương thơm:thowm Chất lượng:cofn mùi cao su  Xài rất thích rất ấm và nóng ngiu e khoái,5,positive,97,19
13533031922,"Dành cho da:moi loai da Mùi hương:ok Công dụng:tot  Shop giao hàng nhanh, có quà tặng, chưa sử dụng nên ko biết hiệu quả thế nào, serum dưỡng tóc thơm",5,positive,150,30
88396231576,"Độ đều màu:tốt Nâng tông:triệt sắc vàng Chất lượng:mịn da, nâng tone đẹp",5,positive,72,13
17277523435,"Công dụng:rửa mặt Mùi hương:hương liệu Dành cho da:da thường tới da dầu mụn  Đóng gói kỹ, giao hàng nhanh, hình ảnh mang tính chất nhận xu",5,positive,138,27
90815618538,"Shop đóng gói kỹ, giao hàng nhanh, packaging đẹp, son tint lì, màu bóng nhẹ phù hợp nhiều tone màu makeup",5,positive,105,21
69637268768,"Bao bì:thiết kế bao bì ok  Để có quà tặng kèm mà nhận hàng k có shop ơi, buồn 😢😢",2,negative,80,20
67983300627,Đăng thì kèm quà tặng mà k có quà tặng kèm. Mua nhiều lần toàn bị lừa kiểu này. Thà đừng qc có quà tặng kèm,2,negative,107,26
86184632041,(Hình ảnh và video chỉ mang tính chất minh họa)  Sản phẩm giao đúng và chất lượng lắm ạ.,5,positive,88,19
74109523612,"Làm đẹp:mọi loại tóc Mẹo:sử dụng dầu gội hàng ngày Bao bì:thietes kế chai nhựa 840g  Giáo hàng nhanh, mua sale giá rẻ hơn, chất lượng tốt, hương gió biển thơm",2,positive,158,31
79179073567,"Kinh nghiệm sử dụng:say nhanh , nhanh khô toc Bao bì:thieest kees Mẹo:khas toots  Lên mua nhé mn  Máy rấtkhoe sấy nhanh, giao hàng đúng hẹn . Máy dùng rất thích. Mình đã dùng",5,positive,174,34
38372474507,Bên ngoài ghi thông tin tên sản phẩm 1 đằng mở ra sản phẩm 1 nẻo mua chai màu đen lại giao chai màu hồng,1,negative,104,25
43565272747,"Bao bì/Mẫu mã:mới Hương vị:dc  Đóng gói kém chất lượng, mua 5 lần hết 4 lần chảy ! Nên xem lại cách đóng gói.. góp ý thật Ai mua thì lưu ý chứ đặt gần 1 tháng mới dc..",1,negative,167,39
78897105131,"Shop làm ăn tệ, giao sai mà không cho trả hàng, lấy lý do là hộp móp, trong khi có clip khui hàng lúc mở và hộp tình trạng hoàn hàng i chang nhau, shop mall mà làm ăn lươn lẹo",1,negative,175,41
65320647411,Sản phẩm thì không bàn cãi nhưng che tên sản phẩm như này thì che làm gì shipper không phải người nào cũng bé mồm đâu ạ,1,negative,119,27
13056810610,"Mùi hương:diu nhe Công dụng:mo tham Dành cho da:tham nam  Mình mới dùng thử nên chưa rõ hiệu quả ra sao, mùi thơm khá dịu nhẹ, vỏ đẹp, hy vọng thực sự giúp làm mờ thâm như đã nói",5,positive,178,39
16185971471,"Hương vị:ko Bao bì/Mẫu mã:ko  Giao hang mà thùg tả tơi còn cố tình gói chua lòm , có 23 bihch thôi [TB] Toàn dân",2,negative,112,25
75556635249,Bao bì:ok  Tóc mềm hơn nhưng tóc mình vẫn nhanh bết,2,negative,51,11
86807791844,"Bao bì bắt mắt, thành phần dinh dưỡng cao. Mong bé hợp tác. Giao nhanh",5,positive,70,15
82545521858,"Chất lượng sản phẩm:on  Mua nhiều lần của shop rồi!! Thấy có mã giảm giá, nhảy vào mua ngay!!!cứ mỗi lần sale, mấy anh ship lại nhìn em bằng con mắt hình viên đạn🤣🤣🤣",5,positive,165,34
38498804444,trên ảnh ghi có tặng hàng về thì lại không lừa dối làm ăn chi lạ tệ,1,negative,67,17
66987229590,shop đóng gói quá cẩu thả giao hàng đến nơi thì sữa bị vỡ  dịch vụ cskh cũng kh tốt ntin giải quyết thì kh đưa ra cách giải quyết cụ thể  nói chung là quá thất vọng cho một hãng sữa lớn như vậy,1,negative,193,45
79896917760,Phù hợp với loại da:muốn mềm hơn thì sd ttbc của loại khác của cocoon Mùi hương:thơm mùi cafe Công dụng:lần đầu mua thì dùng rất thik MUA LẦN 2 THÌ CHÁN QUÓ TẨY NÓ CỨ TƯỢT ĐI:((,3,negative,177,38
45271089202,Kem nền ko có vỏ hộp . Hộp kem nền khá bụi và nắp vỏ bị xước,3,negative,60,17
87235990173,"Sp tặng kèm thì có phần nắp đóng chỉn chu có thể phân biệt là hàng chưa khui còn sp chính thì lại đóng gói xuề xoà, nắp hộp giấy như đã từng khui, bên trong ko có lớp seal miệng lọ nên bị tràn lên trên, mở nắp ra thấy cũng lưng á",2,negative,229,54
16593986696,"Sữa đặc cao cấp  Cô gái Hà Lan uống cà phê Sữa rất ngon, shop đóng gói cẩn thận,  giao sale tốt",5,positive,95,22
75574160501,"Giao hàng cực nhanh, đóng gói cẩn thận. Công dụng thì chưa biết thế nào. Dùng thử thời gian mới rõ",5,positive,98,21
78051578001,Hương vị:thơm ngon Bao bì/Mẫu mã:đẹp mắt  Má chồng thix ăn màu này nên lần nào mua cũng chỉ mua duy nhất màu này thôi hjhj,5,positive,122,26
18087196928,Bị vỡ 2 túi giữa thùng làm chua hết cả thùng mặc dù bọc rất kĩ,2,negative,62,16
13361846061,Tốt khỏi chê. Lúc đầu mik bôi hơi nhiều nên ẩm quá. Sinh thêm mụn. H biết bôi ít lại thì thấy da rất mềm min nha.,5,positive,113,27
76382959113,"Mẹo:mình nghĩ là không nên gắn đầu sấy vào vì sấy rất lâu Kinh nghiệm sử dụng:thời gian sấy tóc tầm 10 phút gơn xíu ,sử dụng nhiệt mức gió lạnh thì mức hai ,còn mức gió nóng thì mức 1 Bao bì:thiết kế bao bì đẹp,khối lượng nhẹ không nặng  Rất hài lòng vì sản phẩm sẽ mua lại",5,positive,273,60
59900493612,"K có tác dụng chống nắng, rcm k nên mua. Cũng chẳng ráo nhanh như qc, tầm 15-20’ thì mới set lại hoàn toàn. Bôi lên cx bị bết với vón bong bong kiểu như ghét ý. Ns chung là chán",2,negative,177,41
14547957493,Đã mua nhiều bỏ qua nhưng shop toàn giao hộp méo mó  nên lần này mình đg shop 2*,2,negative,80,19
35214303455,"Chất lượng sản phẩm:sản phẩm chất lượng Độ tuổi sử dụng:mọi độ tuổi  Đóng gói cẩn thận, giao hàng nhanh. Kem thơm và thấm nhanh",5,positive,127,25
80019595313,"Hàng chuẩn okay, mọi người có thể thử mua nha. Hình ảnh và video chỉ mang tính nhận xu",5,positive,86,19
13371125521,"Hôm bữa 14 tháng 10 mình có đặt combo 3 túi như thế này. Vì tin tưởng do mình đã dùng kem đặc Dutch Lady từ nhỏ nên cứ thế bấm 5 sao thôi không ngờ khi mở ra dùng thì có 1 túi bị lỗi. Kem bị lỏng, màu nhạt hơn so với bình thường, có mùi hôi dầu. Mình nhắn cho shop thì shop gửi mình một đoạn chat mẫu như trong hình. Mình thấy nó thật vô nghĩa và mình chả có thời gian để đi gọi tư vấn chi cho mệt. Sau đó mình vứt bỏ túi kem đó. Coi như mua 3 mà được 2. Lỗ xíu cho vui. Hôm nay mình đánh bù sao cho hôm bữa.",2,negative,508,123
67430393042,Làm đẹp:ôk Hương thơm:ôk Lợi ích:tốt  nên mua nha dùng đã lém oi cho minh xin bạn đừng nên em không hiểu tại sao mình không còn được sử dụng trong,5,positive,146,31
79386541154,"màu lên môi ko giống màu shop đăng, nó hồng sao á, chất son mịn, hình ảnh và video chỉ mang tính chất để nhận xuu",3,negative,113,26
91552701702,Nhìu chỗ bị dính vết bẩn đen,3,negative,28,7
75886176420,Dầu thơm. Mà giao hàng bị rớt dầu gội ra ngoài. Hoi thấy vọng,2,negative,61,14
17289175080,"Đồ con lợn nhà t mặc vừa nha mấy chế,khen đẹp mặc ok.tui cũng chả đc cầm sờ xem cái chất ló thế lèo🤣🤣",5,positive,101,24
84174721781,"Sản phẩm tốt, xài ok, giao hàng nhanh nữa khá là hài lòng nhahdvg",5,positive,65,14
34214590097,"Sao mà kì vậy , nói 1 tặng 1 mà giao có 1 chai thôi , thấy có gì sai sai rồi ko hài lòng nha",1,negative,92,26
83749543048,Hương vị:nguyên vị Bao bì/Mẫu mã:đẹp  Sản phẩm được đóng gói cẩn thận và giao hàng khá nhanh. Giá cả hợp lý,5,positive,107,22
36161633380,Đặt 2 đơn riêng và 1 đơn quên bấm mua dela sốc nên đã hủy ngay lúc đó và chỉ nhận 1 đơn ấy mà shop lại cố tình giao gộp 2 đơn chung thành 1 đơn  thành ra mình phải nhận hết luôn. ( mà nào h mình mua rất nhìu rồi k chổ nào lại gộp 2 đơn thành 1 như vậy hết ) Thái độ làm việc của shop như vậy là cố ý roi mình rất bực mình chả lẻ mình k nhận hàng luôn chứ 😞 khó chịu vô cùng nên tui đánh giá 2 sao,2,negative,396,101
16478766760,Shop bảo được tặng tui mà nhận k thấy j,1,negative,39,10
67402723018,mô tả có quà tặng nhưng thực tế nhận ko có quà,2,negative,46,12
82232092867,"Túi đẹp, đóng gói kĩ nhưng túi bị lỗi đường chỉ có nt qua cskh nhưng shop hỗ trợ k linh hoạt. Vì cần gấp nên mới nhận đỡ, sẽ không quay lại lần sau.",2,negative,148,35
